Arresting Agency,Criminality,Area of Responsibility (AOR),Country of Citizenship,Fiscal Year,Fiscal Quarter,Fiscal Month,Month-Year,Removals
CBP,Other Immigration Violator,San Antonio,DOMINICAN REPUBLIC,2024,2,5,Feb 2024,10
CBP,Other Immigration Violator,San Antonio,DOMINICAN REPUBLIC,2024,2,6,Mar 2024,20
CBP,Other Immigration Violator,San Antonio,DOMINICAN REPUBLIC,2024,3,7,Apr 2024,11
CBP,Other Immigration Violator,San Antonio,DOMINICAN REPUBLIC,2024,3,8,May 2024,15
CBP,Other Immigration Violator,San Antonio,DOMINICAN REPUBLIC,2024,3,9,Jun 2024,12
CBP,Other Immigration Violator,San Antonio,DOMINICAN REPUBLIC,2024,4,10,Jul 2024,10
CBP,Other Immigration Violator,San Antonio,DOMINICAN REPUBLIC,2024,4,12,Sep 2024,46
CBP,Other Immigration Violator,San Antonio,DOMINICAN REPUBLIC,2025,1,1,Oct 2024,70
CBP,Other Immigration Violator,San Antonio,DOMINICAN REPUBLIC,2025,1,2,Nov 2024,74
CBP,Other Immigration Violator,San Antonio,ECUADOR,2021,1,1,Oct 2020,32
CBP,Other Immigration Violator,San Antonio,ECUADOR,2021,1,2,Nov 2020,28
CBP,Other Immigration Violator,San Antonio,ECUADOR,2021,1,3,Dec 2020,57
CBP,Other Immigration Violator,San Antonio,ECUADOR,2021,2,4,Jan 2021,54
CBP,Other Immigration Violator,San Antonio,ECUADOR,2021,2,5,Feb 2021,53
CBP,Other Immigration Violator,San Antonio,ECUADOR,2021,2,6,Mar 2021,52
CBP,Other Immigration Violator,San Antonio,ECUADOR,2021,3,7,Apr 2021,40
CBP,Other Immigration Violator,San Antonio,ECUADOR,2021,3,8,May 2021,39
CBP,Other Immigration Violator,San Antonio,ECUADOR,2021,3,9,Jun 2021,47
CBP,Other Immigration Violator,San Antonio,ECUADOR,2021,4,10,Jul 2021,51
CBP,Other Immigration Violator,San Antonio,ECUADOR,2021,4,11,Aug 2021,28
CBP,Other Immigration Violator,San Antonio,ECUADOR,2021,4,12,Sep 2021,29
CBP,Other Immigration Violator,San Antonio,ECUADOR,2022,1,2,Nov 2021,12
CBP,Other Immigration Violator,San Antonio,ECUADOR,2022,3,8,May 2022,10
CBP,Other Immigration Violator,San Antonio,ECUADOR,2022,4,12,Sep 2022,49
CBP,Other Immigration Violator,San Antonio,ECUADOR,2023,1,1,Oct 2022,104
CBP,Other Immigration Violator,San Antonio,ECUADOR,2023,1,2,Nov 2022,88
