Arresting Agency,Criminality,Area of Responsibility (AOR),Country of Citizenship,Fiscal Year,Fiscal Quarter,Fiscal Month,Month-Year,Removals
ICE,Pending Criminal Charges,Miami,GUATEMALA,2024,2,6,Mar-24,13
ICE,Pending Criminal Charges,Miami,GUATEMALA,2024,3,7,Apr-24,11
ICE,Pending Criminal Charges,Miami,GUATEMALA,2024,3,8,May-24,20
ICE,Pending Criminal Charges,Miami,GUATEMALA,2024,3,9,Jun-24,14
ICE,Pending Criminal Charges,Miami,GUATEMALA,2024,4,10,Jul-24,15
ICE,Pending Criminal Charges,Miami,GUATEMALA,2024,4,12,Sep-24,17
ICE,Pending Criminal Charges,Miami,GUATEMALA,2025,1,1,Oct-24,10
ICE,Pending Criminal Charges,Miami,GUATEMALA,2025,1,2,Nov-24,10
ICE,Pending Criminal Charges,Miami,GUATEMALA,2025,1,3,Dec-24,11
ICE,Pending Criminal Charges,Miami,HONDURAS,2021,1,1,Oct-20,11
ICE,Pending Criminal Charges,Miami,HONDURAS,2021,2,4,Jan-21,21
ICE,Pending Criminal Charges,Miami,HONDURAS,2023,3,8,May-23,17
ICE,Pending Criminal Charges,Miami,HONDURAS,2024,1,3,Dec-23,10
ICE,Pending Criminal Charges,Miami,HONDURAS,2024,4,11,Aug-24,10
ICE,Pending Criminal Charges,Miami,HONDURAS,2025,1,2,Nov-24,16
ICE,Pending Criminal Charges,Miami,MEXICO,2021,1,1,Oct-20,27
ICE,Pending Criminal Charges,Miami,MEXICO,2021,1,2,Nov-20,14
ICE,Pending Criminal Charges,Miami,MEXICO,2021,1,3,Dec-20,22
ICE,Pending Criminal Charges,Miami,MEXICO,2021,2,4,Jan-21,16
ICE,Pending Criminal Charges,Miami,MEXICO,2022,4,10,Jul-22,11
ICE,Pending Criminal Charges,Miami,MEXICO,2022,4,11,Aug-22,12
ICE,Pending Criminal Charges,Miami,MEXICO,2022,4,12,Sep-22,12
ICE,Pending Criminal Charges,Miami,MEXICO,2023,1,1,Oct-22,17
ICE,Pending Criminal Charges,Miami,MEXICO,2023,1,2,Nov-22,14
ICE,Pending Criminal Charges,Miami,MEXICO,2023,1,3,Dec-22,12
ICE,Pending Criminal Charges,Miami,MEXICO,2023,2,6,Mar-23,15
ICE,Pending Criminal Charges,Miami,MEXICO,2023,3,7,Apr-23,11
ICE,Pending Criminal Charges,Miami,MEXICO,2023,3,8,May-23,31
ICE,Pending Criminal Charges,Miami,MEXICO,2023,3,9,Jun-23,15
ICE,Pending Criminal Charges,Miami,MEXICO,2023,4,10,Jul-23,14
ICE,Pending Criminal Charges,Miami,MEXICO,2023,4,11,Aug-23,29
ICE,Pending Criminal Charges,Miami,MEXICO,2023,4,12,Sep-23,13
ICE,Pending Criminal Charges,Miami,MEXICO,2024,1,1,Oct-23,12
ICE,Pending Criminal Charges,Miami,MEXICO,2024,1,2,Nov-23,11
ICE,Pending Criminal Charges,Miami,MEXICO,2024,1,3,Dec-23,12
ICE,Pending Criminal Charges,Miami,MEXICO,2024,2,4,Jan-24,15
ICE,Pending Criminal Charges,Miami,MEXICO,2024,2,5,Feb-24,13
ICE,Pending Criminal Charges,Miami,MEXICO,2024,2,6,Mar-24,16
ICE,Pending Criminal Charges,Miami,MEXICO,2024,3,7,Apr-24,18
ICE,Pending Criminal Charges,Miami,MEXICO,2024,3,8,May-24,26
ICE,Pending Criminal Charges,Miami,MEXICO,2024,3,9,Jun-24,22
ICE,Pending Criminal Charges,Miami,MEXICO,2024,4,10,Jul-24,14
ICE,Pending Criminal Charges,Miami,MEXICO,2024,4,11,Aug-24,24
ICE,Pending Criminal Charges,Miami,MEXICO,2024,4,12,Sep-24,18
ICE,Pending Criminal Charges,Miami,MEXICO,2025,1,1,Oct-24,19
ICE,Pending Criminal Charges,Miami,MEXICO,2025,1,2,Nov-24,31
ICE,Pending Criminal Charges,Miami,MEXICO,2025,1,3,Dec-24,30
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2021,1,1,Oct-20,56
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2021,1,2,Nov-20,12
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2021,1,3,Dec-20,13
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2021,2,5,Feb-21,16
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2023,1,3,Dec-22,13
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2023,2,4,Jan-23,16
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2023,2,6,Mar-23,15
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2023,3,7,Apr-23,12
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2023,3,8,May-23,22
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2023,3,9,Jun-23,12
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2023,4,11,Aug-23,17
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2023,4,12,Sep-23,13
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2024,1,1,Oct-23,12
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2024,1,2,Nov-23,17
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2024,1,3,Dec-23,16
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2024,2,4,Jan-24,17
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2024,2,5,Feb-24,18
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2024,2,6,Mar-24,20
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2024,3,7,Apr-24,31
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2024,3,8,May-24,38
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2024,3,9,Jun-24,28
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2024,4,10,Jul-24,53
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2024,4,11,Aug-24,75
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2024,4,12,Sep-24,67
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2025,1,1,Oct-24,52
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2025,1,2,Nov-24,26
ICE,Pending Criminal Charges,New Orleans,GUATEMALA,2025,1,3,Dec-24,33
ICE,Pending Criminal Charges,New Orleans,HONDURAS,2021,1,1,Oct-20,17
ICE,Pending Criminal Charges,New Orleans,HONDURAS,2021,2,4,Jan-21,29
ICE,Pending Criminal Charges,New Orleans,HONDURAS,2023,1,1,Oct-22,11
ICE,Pending Criminal Charges,New Orleans,HONDURAS,2023,1,2,Nov-22,10
ICE,Pending Criminal Charges,New Orleans,HONDURAS,2023,1,3,Dec-22,10
ICE,Pending Criminal Charges,New Orleans,HONDURAS,2023,3,7,Apr-23,11
ICE,Pending Criminal Charges,New Orleans,HONDURAS,2023,3,8,May-23,25
ICE,Pending Criminal Charges,New Orleans,HONDURAS,2023,3,9,Jun-23,10
ICE,Pending Criminal Charges,New Orleans,HONDURAS,2023,4,10,Jul-23,13
ICE,Pending Criminal Charges,New Orleans,HONDURAS,2023,4,11,Aug-23,12
ICE,Pending Criminal Charges,New Orleans,HONDURAS,2023,4,12,Sep-23,12
ICE,Pending Criminal Charges,New Orleans,HONDURAS,2024,1,1,Oct-23,20
ICE,Pending Criminal Charges,New Orleans,HONDURAS,2024,1,2,Nov-23,14
ICE,Pending Criminal Charges,New Orleans,HONDURAS,2024,1,3,Dec-23,13
ICE,Pending Criminal Charges,New Orleans,HONDURAS,2024,2,4,Jan-24,20
ICE,Pending Criminal Charges,New Orleans,HONDURAS,2024,2,5,Feb-24,18
ICE,Pending Criminal Charges,New Orleans,HONDURAS,2024,2,6,Mar-24,22
ICE,Pending Criminal Charges,New Orleans,HONDURAS,2024,3,7,Apr-24,19
ICE,Pending Criminal Charges,New Orleans,HONDURAS,2024,3,8,May-24,26
ICE,Pending Criminal Charges,New Orleans,HONDURAS,2024,3,9,Jun-24,22
ICE,Pending Criminal Charges,New Orleans,HONDURAS,2024,4,10,Jul-24,32
ICE,Pending Criminal Charges,New Orleans,HONDURAS,2024,4,11,Aug-24,47
ICE,Pending Criminal Charges,New Orleans,HONDURAS,2024,4,12,Sep-24,31
ICE,Pending Criminal Charges,New Orleans,HONDURAS,2025,1,1,Oct-24,20
ICE,Pending Criminal Charges,New Orleans,HONDURAS,2025,1,2,Nov-24,26
ICE,Pending Criminal Charges,New Orleans,HONDURAS,2025,1,3,Dec-24,18
ICE,Pending Criminal Charges,New Orleans,MEXICO,2021,1,1,Oct-20,50
ICE,Pending Criminal Charges,New Orleans,MEXICO,2021,1,2,Nov-20,26
ICE,Pending Criminal Charges,New Orleans,MEXICO,2021,1,3,Dec-20,29
ICE,Pending Criminal Charges,New Orleans,MEXICO,2021,2,4,Jan-21,22
ICE,Pending Criminal Charges,New Orleans,MEXICO,2021,2,5,Feb-21,20
ICE,Pending Criminal Charges,New Orleans,MEXICO,2022,3,8,May-22,10
ICE,Pending Criminal Charges,New Orleans,MEXICO,2022,4,11,Aug-22,12
ICE,Pending Criminal Charges,New Orleans,MEXICO,2022,4,12,Sep-22,17
ICE,Pending Criminal Charges,New Orleans,MEXICO,2023,1,1,Oct-22,19
ICE,Pending Criminal Charges,New Orleans,MEXICO,2023,1,2,Nov-22,18
ICE,Pending Criminal Charges,New Orleans,MEXICO,2023,1,3,Dec-22,29
ICE,Pending Criminal Charges,New Orleans,MEXICO,2023,2,4,Jan-23,33
ICE,Pending Criminal Charges,New Orleans,MEXICO,2023,2,5,Feb-23,19
ICE,Pending Criminal Charges,New Orleans,MEXICO,2023,2,6,Mar-23,39
ICE,Pending Criminal Charges,New Orleans,MEXICO,2023,3,7,Apr-23,30
ICE,Pending Criminal Charges,New Orleans,MEXICO,2023,3,8,May-23,19
ICE,Pending Criminal Charges,New Orleans,MEXICO,2023,3,9,Jun-23,28
ICE,Pending Criminal Charges,New Orleans,MEXICO,2023,4,10,Jul-23,32
ICE,Pending Criminal Charges,New Orleans,MEXICO,2023,4,11,Aug-23,32
ICE,Pending Criminal Charges,New Orleans,MEXICO,2023,4,12,Sep-23,18
ICE,Pending Criminal Charges,New Orleans,MEXICO,2024,1,1,Oct-23,46
ICE,Pending Criminal Charges,New Orleans,MEXICO,2024,1,2,Nov-23,28
ICE,Pending Criminal Charges,New Orleans,MEXICO,2024,1,3,Dec-23,30
ICE,Pending Criminal Charges,New Orleans,MEXICO,2024,2,4,Jan-24,36
ICE,Pending Criminal Charges,New Orleans,MEXICO,2024,2,5,Feb-24,29
ICE,Pending Criminal Charges,New Orleans,MEXICO,2024,2,6,Mar-24,50
ICE,Pending Criminal Charges,New Orleans,MEXICO,2024,3,7,Apr-24,58
ICE,Pending Criminal Charges,New Orleans,MEXICO,2024,3,8,May-24,56
ICE,Pending Criminal Charges,New Orleans,MEXICO,2024,3,9,Jun-24,59
ICE,Pending Criminal Charges,New Orleans,MEXICO,2024,4,10,Jul-24,60
ICE,Pending Criminal Charges,New Orleans,MEXICO,2024,4,11,Aug-24,85
ICE,Pending Criminal Charges,New Orleans,MEXICO,2024,4,12,Sep-24,90
ICE,Pending Criminal Charges,New Orleans,MEXICO,2025,1,1,Oct-24,99
ICE,Pending Criminal Charges,New Orleans,MEXICO,2025,1,2,Nov-24,108
ICE,Pending Criminal Charges,New Orleans,MEXICO,2025,1,3,Dec-24,65
ICE,Pending Criminal Charges,Newark,GUATEMALA,2021,1,1,Oct-20,14
ICE,Pending Criminal Charges,Philadelphia,GUATEMALA,2022,4,12,Sep-22,20
ICE,Pending Criminal Charges,Philadelphia,GUATEMALA,2023,1,2,Nov-22,10
